id,cve,announced,upvotes,nickname,project_name,subdomain,tag_json/0/id,tag_json/0/importance,tag_json/1/id,tag_json/1/importance,tag_json/2/id,tag_json/2/importance,tag_json/3/id,tag_json/3/importance,tag_json/4/id,tag_json/4/importance,tag_json/5/id,tag_json/5/importance,tag_json/6/id,tag_json/6/importance,tag_json/7/id,tag_json/7/importance,tag_json/8/id,tag_json/8/importance,tag_json/9/id,tag_json/9/importance,tag_json/10/id,tag_json/10/importance,tag_json/11/id,tag_json/11/importance,tag_json/12/id,tag_json/12/importance,tag_json/13/id,tag_json/13/importance,short_desc,tag_json/14/id,tag_json/14/importance,tag_json/15/id,tag_json/15/importance,tag_json/16/id,tag_json/16/importance,tag_json/17/id,tag_json/17/importance,tag_json/18/id,tag_json/18/importance,tag_json/19/id,tag_json/19/importance,tag_json/20/id,tag_json/20/importance
725,CVE-2012-5155,2013-01-15T21:55:01.760Z,7,,Chromium,chromium,2,1.84172980637468,26,1,135,0.5,136,0.5,372,0.35,374,0.35,375,0.25,378,0,381,0,380,0,130,0,236,0,,,,,"Chromium doesn't check if Mac OS Xs sandbox successfully initializes,
which means that if a malicious attacker compromises Chromium, the
damage isnt contained throughout the system",,,,,,,,,,,,,,
1181,CVE-2015-6781,2015-12-06T01:59:18.633Z,7,,Chromium,chromium,65,1,145,0.5,146,0.45,147,0.45,373,0.35,127,0.27,124,0.27,8,0.25,375,0.25,9,0.15,381,0,380,0,133,0,382,0,"Integer Overflow that allows remote attacker to cause denial of service or
possibly have unspecified other impact via modified values in font data.
",323,0,378,0,379,0,,,,,,,,
1189,CVE-2015-6790,2015-12-14T11:59:03.013Z,7,,Chromium,chromium,7,2.21262303352809,94,1,135,0.5,139,0.5,372,0.35,127,0.27,125,0.27,375,0.25,8,0.25,380,0,154,0,130,0,378,0,,,"Chromium did not properly use HTML entities upon saving a page, allowing
offline XSS",,,,,,,,,,,,,,
1218,CVE-2016-1632,2016-03-06T02:59:03.387Z,7,,Chromium,chromium,3,1.91470983433663,71,1,8,0.75,136,0.5,146,0.45,372,0.35,374,0.35,375,0.25,378,0,130,0,380,0,171,0,,,,,"Attackers can bypass intended access restrictions using JavaScript code.The attack
causes an incorrect cast.
",,,,,,,,,,,,,,
563,CVE-2011-3925,2012-01-23T00:00:00.000Z,7,,Chromium,chromium,6,2.14776534559433,34,1,8,0.75,146,0.45,372,0.35,374,0.35,125,0.27,127,0.27,375,0.25,380,0,130,0,160,0,378,0,381,0,"This vulnerability comes from how Chrome handled ""interstitial"" pages which
are the pages that load before or after an expected webpage that have an ad or
ask if you're older than 18",,,,,,,,,,,,,,
1227,CVE-2016-1641,2016-03-05T00:00:00.000Z,7,,Chromium,chromium,4,1.95181333270675,34,1,139,0.5,373,0.35,124,0.27,375,0.25,8,0.25,380,0,378,0,381,0,379,0,382,0,130,0,337,0,"An image downloading function in a file related to web content could potentially
grab info that was freed out of order in such a way that an exploiter could
cause a denial of service attack",,,,,,,,,,,,,,
1511,CVE-2002-0392,2002-06-17T00:00:00.000Z,7,,HTTPD,httpd,4,1.96902019626988,20,1,139,0.5,144,0.5,372,0.35,125,0.27,127,0.27,375,0.25,400,0,129,0,445,0,380,0,,,,,"This vulnerability was caused by a lack of error-checking which could allow HTTPD
to use an invalid size during memory allocation, potentially causing a
denial-of-service (availability failure) by using all available memory for
the Apache daemon, or on 64-bit systems, an elevation of privilege attack
allowing attackers to execute arbitrary code by altering return addresses
on the system stack.
",,,,,,,,,,,,,,
258,CVE-2011-1196,2011-03-11T02:01:19.667Z,6,,Chromium,chromium,49,1,373,0.35,126,0.27,125,0.27,375,0.25,381,0,378,0,382,0,185,0,379,0,380,0,,,,,,,The OGG container allows for the streaming and presenting of digital multimedia to users,,,,,,,,,,,,,,
857,CVE-2013-2914,2013-10-02T10:35:35.167Z,6,,Chromium,chromium,5,2.05184551785209,53,1,139,0.5,374,0.35,126,0.27,125,0.27,375,0.25,8,0.25,378,0,202,0,130,0,380,0,,,,,"In the color chooser dialog on Chrome before 30.0.1599.66, 
the listener in ColorChooserDialog did not properly dereference when the 
color chooser dialog was destroyed because of a page destruction (page 
close)",,,,,,,,,,,,,,
1233,CVE-2016-1647,2016-03-29T00:00:00.000Z,6,,Chromium,chromium,5,2.0854505091406,34,1,140,0.5,147,0.45,374,0.35,372,0.35,375,0.25,130,0,164,0,378,0,382,0,381,0,379,0,380,0,"The navigation implementation in Google Chrome causes use-after-free vulnerability
and allows remote attackers to cause denial of service, the bug allows
unauthorized disclosure of information, allows unauthorized modification
and allows disruption of service.
",,,,,,,,,,,,,,
1817,CVE-2017-12617,2017-09-21T00:00:00.000Z,6,"Run Me, Please",Tomcat,tomcat,450,1,143,0.5,372,0.35,374,0.35,125,0.27,375,0.25,488,0,463,0,,,,,,,,,,,,,"This was a vulnerability that affected people who used Apache Tomcat versions 70, 80, 85, and 90.
The vulnerability allowed people to upload a Java Server Page (JSP) file to a server if the Java servlet had HTTP put enabled and had a setting called readonly set to false",,,,,,,,,,,,,,
1062,CVE-2015-1228,2015-03-09T00:59:21.233Z,6,,Chromium,chromium,7,2.24912377924409,86,1,138,0.5,373,0.35,126,0.27,124,0.27,375,0.25,8,0.25,378,0,380,0,130,0,302,0,,,,,"There is an update counter method being called with a text updating 
method",,,,,,,,,,,,,,
1622,CVE-2014-3523,2014-07-15T00:00:00.000Z,6,,HTTPD,httpd,7,2.20586854132341,35,1,135,0.5,147,0.45,373,0.35,125,0.27,127,0.27,375,0.25,380,0,129,0,410,0,445,0,,,,,A flaw was found in the WinWT MPM in httpd 2.4.1 to 2.4.9 when using the default AcceptFilter for that platform,,,,,,,,,,,,,,
1343,CVE-2016-5166,2016-09-11T00:00:00.000Z,6,,Chromium,chromium,7,2.24965905157448,109,1,146,0.45,374,0.35,372,0.35,127,0.27,125,0.27,375,0.25,8,0.25,377,0.25,378,0,380,0,130,0,366,0,"Using the 'save page' feature that saves the web-page and web 
resources also saves locally uploaded files to that page",382,0,381,0,,,,,,,,,,
185,CVE-2010-4490,2010-12-07T21:00:09.423Z,6,,Chromium,chromium,5,2.05719766022745,15,1,138,0.5,145,0.5,139,0.5,147,0.45,374,0.35,372,0.35,125,0.27,126,0.27,375,0.25,185,0,378,0,380,0,"A malformed video could cause the application to crash by creating an
indexing error",130,0,381,0,,,,,,,,,,
382,CVE-2011-2834,2011-09-19T00:00:00.000Z,6,,Chromium,chromium,6,2.13863544283603,55,1,147,0.45,372,0.35,374,0.35,127,0.27,375,0.25,377,0.25,8,0.25,129,0,378,0,380,0,211,0,,,"A vulnerability where a memory address is freed twice, called a ""double free""",,,,,,,,,,,,,,
77,CVE-2010-1503,2010-04-23T14:30:01.697Z,6,,Chromium,chromium,4,1.93725968764969,12,1,139,0.5,147,0.45,373,0.35,126,0.27,125,0.27,375,0.25,378,0,380,0,153,0,130,0,,,,,"A cross-site scripting (XSS) vulnerability in Google Chrome allows remote attackers 
to inject web scripts or HTML using Chrome net-internals",,,,,,,,,,,,,,
1253,CVE-2016-1667,2016-05-14T21:59:07.383Z,6,,Chromium,chromium,6,2.17768837312147,62,1,8,0.75,139,0.5,145,0.5,147,0.45,372,0.35,374,0.35,127,0.27,125,0.27,375,0.25,289,0,130,0,382,0,"Web pages are constructed using a tree structure of both nodes and objects.
This tree structure constantly updates as different events occur",378,0,380,0,,,,,,,,,,
894,CVE-2013-6643,2014-01-16T12:17:26.313Z,6,,Chromium,chromium,4,1.94243311651567,16,1,8,0.75,143,0.5,139,0.5,147,0.45,372,0.35,374,0.35,127,0.27,125,0.27,375,0.25,151,0,130,0,378,0,Improper Authentification handling in Google Chrome's signin popup,380,0,,,,,,,,,,,,
1273,CVE-2016-1687,2016-06-05T23:59:16.553Z,6,,Chromium,chromium,6,2.09022846114375,80,1,136,0.5,139,0.5,146,0.45,374,0.35,372,0.35,125,0.27,127,0.27,8,0.25,375,0.25,131,0,378,0,334,0,"This vulnerability in Chromium involved the exposure of private 
classes related to Chrome extensions",130,0,380,0,,,,,,,,,,
411,CVE-2011-2864,2011-09-16T00:00:00.000Z,6,,Chromium,chromium,6,2.11062897745374,15,1,139,0.5,135,0.5,147,0.45,372,0.35,126,0.27,124,0.27,375,0.25,129,0,378,0,217,0,,,,,"The vulnerability was Google Chrome before 14.0.835.163 in the way the 
third-party software Harfbuzz handles Tibetan characters",,,,,,,,,,,,,,
1211,CVE-2016-1625,2016-02-14T02:59:03.130Z,6,,Chromium,chromium,6,2.10312504326559,42,1,136,0.5,142,0.5,135,0.5,374,0.35,373,0.35,126,0.27,125,0.27,8,0.25,375,0.25,130,0,378,0,381,0,"Due to a lack of checking against intended target web addresses, malicious 
extensions are capable of changing where suggested links brought users when 
clicked on",382,0,379,0,330,0,380,0,,,,,,
1585,CVE-2009-3095,2009-09-08T00:00:00.000Z,6,,HTTPD,httpd,42,1,139,0.5,147,0.45,445,0,420,0,129,0,380,0,,,,,,,,,,,,,,,"This vulnerability allowed authorized attacks to send commands to an
FTP server due to inadequate input validation.

The attack involved sending special characters to the server that
would cause unintended behavior when parsed.

This allowed attacks to bypass access restrictions for target FTP
servers as they were capable of executing arbitrary commands.
",,,,,,,,,,,,,,
1811,CVE-2016-6817,2016-11-22T00:00:00.000Z,6,,Tomcat,tomcat,15,1,135,0.5,372,0.35,374,0.35,125,0.27,375,0.25,463,0,381,0,488,0,,,,,,,,,,,"The HTTP/2 header parser was found to have entered an infinite loop if a header 
was larger than the available buffer",,,,,,,,,,,,,,
280,CVE-2011-1305,2011-05-03T22:55:01.230Z,6,,Chromium,chromium,3,1.87884669209882,25,1,146,0.45,373,0.35,126,0.27,124,0.27,375,0.25,380,0,129,0,201,0,378,0,,,,,,,This vulnerability affects only Linux and Mac OSX users,,,,,,,,,,,,,,
1573,CVE-2008-2364,2008-06-10T00:00:00.000Z,6,,HTTPD,httpd,6,2.18040052370861,72,1,142,0.5,139,0.5,147,0.45,374,0.35,372,0.35,127,0.27,125,0.27,375,0.25,380,0,129,0,445,0,416,0,A flaw was discovered when a server would have to handle excessive interim responses,,,,,,,,,,,,,,
160,CVE-2010-4035,2010-10-21T19:00:04.737Z,6,,Chromium,chromium,3,1.91191172018387,34,1,373,0.35,374,0.35,125,0.27,126,0.27,375,0.25,380,0,130,0,378,0,381,0,379,0,178,0,,,"There was a bug in the autofill and translation features which could allow attackers
to cause the application to crash remotely, therefore introducing a 
denial of service vulnerability",,,,,,,,,,,,,,
182,CVE-2010-4487,2010-12-07T21:00:09.187Z,6,,Chromium,chromium,6,2.10116299035974,43,1,139,0.5,372,0.35,126,0.27,125,0.27,375,0.25,377,0.25,380,0,183,0,130,0,378,0,,,,,"This CVE affects OSX and Linux.
An attacker could create a page that would serve a response with a 
'Content-Disposition: attachment' for a file with an HTML extension",,,,,,,,,,,,,,
1837,CVE-2012-4386,2012-08-31T00:00:00.000Z,6,Session Attribute CSRF,Struts,struts,7,2.22303088926353,497,1,139,0.5,145,0.5,146,0.45,372,0.35,374,0.35,125,0.27,375,0.25,377,0.25,380,0,528,0,132,0,527,0,"The validation which checks tokens in Struts was insufficient, allowing
a malicious user to craft a CSRF attack by adding a token of their choosing
to the URL",,,,,,,,,,,,,,
322,CVE-2011-1813,2011-06-09T19:55:02.667Z,6,,Chromium,chromium,1,1.56502971230817,53,1,135,0.5,146,0.45,372,0.35,374,0.35,124,0.27,126,0.27,375,0.25,380,0,381,0,378,0,382,0,130,0,"A piece of data is created on the heap, and there are multiple pointers which can point to this data",206,0,,,,,,,,,,,,
43,CVE-2009-3934,2009-09-17T00:00:00.000Z,6,,Chromium,chromium,6,2.15598437295231,17,1,135,0.5,139,0.5,147,0.45,374,0.35,372,0.35,124,0.27,126,0.27,375,0.25,379,0,382,0,381,0,154,0,"A function in the WebFrameLoaderClient allowed for remote attackers to cause a
denial of service from a page-local link",380,0,378,0,130,0,,,,,,,,
1804,CVE-2016-3092,2016-07-04T00:00:00.000Z,5,,Tomcat,tomcat,20,1,139,0.5,373,0.35,375,0.25,488,0,,,,,,,,,,,,,,,,,,,The multipart stream area of the system doesn't check the length of a boundary string,,,,,,,,,,,,,,
191,CVE-2010-4575,2010-12-22T01:00:03.063Z,5,,Chromium,chromium,4,1.952214555399,33,1,147,0.45,372,0.35,124,0.27,126,0.27,375,0.25,378,0,130,0,188,0,380,0,,,,,,,A program extension created with malicious intent can close windows if installed by another user,,,,,,,,,,,,,,
131,CVE-2010-3117,2010-08-24T20:00:02.520Z,5,,Chromium,chromium,1,1.62161332147837,30,1,8,0.75,135,0.5,147,0.45,147,0.45,373,0.35,127,0.27,125,0.27,375,0.25,130,0,381,0,382,0,378,0,Chrome crashes on shutdown due to the notification UI manager not being closed early enough.,379,0,169,0,380,0,,,,,,,,
1871,CVE-2016-4465,2016-05-02T00:00:00.000Z,5,,Struts,struts,6,2.10290634561641,492,1,145,0.5,139,0.5,147,0.45,372,0.35,374,0.35,375,0.25,528,0,132,0,508,0,,,,,,,"In APACHE Struts 2, there is the potential for a denial of service attack due to
an unhandled exception",,,,,,,,,,,,,,
1165,CVE-2015-6765,2015-12-06T01:59:01.637Z,5,,Chromium,chromium,7,2.21577082492242,34,1,8,0.75,135,0.5,147,0.45,373,0.35,374,0.35,125,0.27,127,0.27,375,0.25,380,0,319,0,378,0,130,0,"An attacker could have the url that is being accessed
to be deleted hence causing the browser to crash",,,,,,,,,,,,,,
1055,CVE-2015-1221,2015-03-03T00:00:00.000Z,5,,Chromium,chromium,34,1,8,0.75,144,0.5,147,0.45,372,0.35,374,0.35,124,0.27,126,0.27,380,0,378,0,299,0,130,0,,,,,"The vulnerability found in Google's Blink Engine allows attackers to remotely
impact service by referring to finalized objects using the misordering of
database thread shutdown operations",,,,,,,,,,,,,,
969,CVE-2014-3166,2014-08-13T04:57:12.613Z,5,,Chromium,chromium,5,2.03161021369238,19,1,143,0.5,139,0.5,146,0.45,374,0.35,372,0.35,125,0.27,127,0.27,375,0.25,8,0.25,382,0,130,0,380,0,"Provided with this vulnerability, attackers would be able to leverage multiple
domains to access sensitive information",381,0,153,0,378,0,,,,,,,,
1869,CVE-2016-4438,2016-06-20T00:00:00.000Z,5,,Struts,struts,7,2.21934775316636,20,1,139,0.5,147,0.45,147,0.45,374,0.35,372,0.35,375,0.25,377,0.25,132,0,528,0,510,0,,,,,An attacker can execute code in the application,,,,,,,,,,,,,,
1764,CVE-2011-3190,2011-08-20T00:00:00.000Z,5,,Tomcat,tomcat,456,1,139,0.5,145,0.5,147,0.45,373,0.35,125,0.27,375,0.25,488,0,478,0,132,0,,,,,,,,,"Certain versions of Apache Tomcat are vulnerable to a data breach, due to a lack
of input sanitation when processing requests through AJP protocol connectors",,,,,,,,,,,,,,
1867,CVE-2016-4433,2016-06-20T00:00:00.000Z,5,,Struts,struts,7,2.2216456985512,20,1,139,0.5,145,0.5,372,0.35,374,0.35,377,0.25,375,0.25,528,0,504,0,132,0,,,,,,,"A properly made request to Struts will allow an attacker to bypass permissions
and conduct a redirection attack.

A redirection attack is where the attacker can control where a page will
redirect the user to",,,,,,,,,,,,,,
972,CVE-2014-3169,2014-08-27T01:55:05.400Z,5,,Chromium,chromium,2,1.77281278122754,30,1,8,0.75,136,0.5,373,0.35,125,0.27,127,0.27,375,0.25,248,0,378,0,130,0,,,,,,,"A piece of data in core/dom/ContainerNode.cpp, which is used in Chromes blink web engine, 
could allow remote attackers to cause a denial of service under certain conditions 
as well as have other effects by messing with script execution before the node removal",,,,,,,,,,,,,,
152,CVE-2010-3415,2010-09-16T21:00:02.670Z,5,,Chromium,chromium,3,1.84724221004714,15,1,142,0.5,147,0.45,373,0.35,125,0.27,127,0.27,375,0.25,8,0.25,130,0,175,0,378,0,,,,,"The Geolocation module was causing memory corruption to occur
due to it being able to write to a location outside the intended boudaries
given.
",,,,,,,,,,,,,,
1183,CVE-2015-6784,2015-12-06T01:59:21.447Z,5,,Chromium,chromium,5,2.08068457099638,20,1,139,0.5,374,0.35,372,0.35,127,0.27,125,0.27,8,0.25,375,0.25,380,0,378,0,381,0,154,0,130,0,"Chrome offers a feature that allows you to download web pages to your local
machine, and later open those webpage files off of your local machine",,,,,,,,,,,,,,
987,CVE-2014-3191,2014-10-07T00:00:00.000Z,5,,Chromium,chromium,7,2.26120385879478,34,1,8,0.75,137,0.5,372,0.35,374,0.35,124,0.27,127,0.27,375,0.25,378,0,130,0,382,0,380,0,381,0,"An object called RenderLayerScrollableArea called into method updateWidgetPositions, which
performed various layout and style updates to render.
During this process, an object called RenderLayer was destroyed; this object was the parent of the RenderLayerScrollableArea
and another object (ScrollAnimator)",,,,,,,,,,,,,,
1043,CVE-2015-1209,2015-02-06T11:59:07.497Z,5,,Chromium,chromium,7,2.2265541932199,34,1,8,0.75,135,0.5,139,0.5,138,0.5,374,0.35,372,0.35,127,0.27,375,0.25,222,0,380,0,130,0,381,0,A crash can be forced from crafted java script that can be exploitable,378,0,,,,,,,,,,,,
391,CVE-2011-2843,2011-09-19T12:02:55.857Z,5,,Chromium,chromium,15,1,144,0.5,147,0.45,147,0.45,126,0.27,124,0.27,378,0,380,0,130,0,,,,,,,,,,,Chrome wasn't handling media buffers correctly,,,,,,,,,,,,,,
986,CVE-2014-3190,2014-10-08T10:55:06.347Z,5,,Chromium,chromium,2,1.83343504256779,34,1,8,0.75,10,0.72,10,0.72,138,0.5,374,0.35,372,0.35,127,0.27,125,0.27,375,0.25,380,0,130,0,378,0,A use-after-free vulnerability present in the currentTarget function on Event objects with the core/events subsystem in Google Chrome allowed remote attackers to cause Chrome to crash or have unspecificed other impacts via Javascript code that would access the source of this vulnerability,282,0,,,,,,,,,,,,
1023,CVE-2014-7935,2015-01-21T20:11:00.000Z,5,,Chromium,chromium,4,1.99302989190489,34,1,8,0.75,145,0.5,146,0.45,127,0.27,124,0.27,375,0.25,292,0,380,0,378,0,130,0,,,,,"The tts_message_filter.cc file in versions of google chrome before 40.0.2214.91 had a vulnerability that would
try to use memory immediately after it had been freed",,,,,,,,,,,,,,
393,CVE-2011-2845,2011-10-25T19:55:00.963Z,5,,Chromium,chromium,7,2.23116993856259,31,1,135,0.5,147,0.45,146,0.45,146,0.45,372,0.35,374,0.35,127,0.27,125,0.27,375,0.25,8,0.25,379,0,215,0,An attacker can use this vulnerability to spoof the value in the URL bar,130,0,380,0,378,0,381,0,382,0,,,,
897,CVE-2013-6646,2014-01-16T12:17:26.437Z,5,,Chromium,chromium,6,2.15676725730621,34,1,135,0.5,143,0.5,147,0.45,373,0.35,127,0.27,125,0.27,375,0.25,8,0.25,263,0,378,0,130,0,380,0,"The implementation of a database observer causes Chrome to crash due to an invalid
pointer error when multiple databases are opened in the observer at once due to a
script continuously reloading from the multiple shared worker methods (scripts)
created by the multiple databases",379,0,,,,,,,,,,,,
1513,CVE-2002-0661,2002-08-12T00:00:00.000Z,5,,HTTPD,httpd,6,2.13404413636887,103,1,139,0.5,373,0.35,127,0.27,125,0.27,375,0.25,380,0,445,0,129,0,415,0,,,,,,,This vulnerability was a simple example of directory traversal,,,,,,,,,,,,,,
1284,CVE-2016-1698,2016-06-01T00:00:00.000Z,5,,Chromium,chromium,6,2.13863891925051,20,1,8,0.75,139,0.5,147,0.45,147,0.45,374,0.35,372,0.35,125,0.27,127,0.27,375,0.25,130,0,131,0,378,0,"The function that allows an extention to create a custom type,
createCustomType, doesn't actually validate the module type",380,0,349,0,,,,,,,,,,
919,CVE-2014-1700,2014-02-19T00:00:00.000Z,5,,Chromium,chromium,1,1.27108576140359,34,1,8,0.75,10,0.72,10,0.72,135,0.5,139,0.5,146,0.45,147,0.45,373,0.35,124,0.27,127,0.27,375,0.25,130,0,"This involves a use-after-free vulnerability in the modules/speech/SpeechSynthesis.cpp
file of Blink, a component of Google Chrome",378,0,380,0,266,0,,,,,,,,
